"draft_id","season","status","type","round","round_pick","round_pick_char","slot","overall","original_franchise_id","franchise_id","player_id","player_name"
1185347458376470528,2025,"complete","snake",4,9,"4.09",6,107,5,3,12670,"KeAndre Lambert-Smith"
1185347458376470528,2025,"complete","snake",4,10,"4.10",5,52,3,6,12711,"Tyler Loop"
1185347458376470528,2025,"complete","snake",4,10,"4.10",5,108,3,6,12711,"Tyler Loop"
1185347458376470528,2025,"complete","snake",4,11,"4.11",4,53,14,13,12573,"Mason Graham"
1185347458376470528,2025,"complete","snake",4,11,"4.11",4,109,14,13,12573,"Mason Graham"
1185347458376470528,2025,"complete","snake",4,12,"4.12",3,54,6,8,12568,"Jalon Walker"
1185347458376470528,2025,"complete","snake",4,12,"4.12",3,110,6,8,12568,"Jalon Walker"
1185347458376470528,2025,"complete","snake",4,13,"4.13",2,55,13,13,12471,"DJ Giddens"
1185347458376470528,2025,"complete","snake",4,13,"4.13",2,111,13,13,12471,"DJ Giddens"
1185347458376470528,2025,"complete","snake",4,14,"4.14",1,56,9,10,12511,"Will Howard"
1185347458376470528,2025,"complete","snake",4,14,"4.14",1,112,9,10,12511,"Will Howard"
